date	district	latitude	longitude	neighborhood	bathrooms	exterior	floor	hasLift	price	priceByArea	propertyType	operation	rooms	size	parkingSpace.hasParkingSpace	propertyCode	municipality	country	newDevelopment	status	detailedType.typology	province	distance	address
30/11/2016 22:28	Retiro	404.003.025	-36.772.392	Pacífico	1	false	3	true	300000	3409	flat	sale	3	88		33822104	Madrid	es	false	good	flat	Madrid	1104	avenida ciudad de barcelona
30/11/2016 22:28	Retiro	404.040.204	-36.807.023	Pacífico	2	true	2	true	410000	2971	flat	sale	4	138	true	33782621	Madrid	es	false	good	flat	Madrid	1135	avenida de la ciudad de barcelona, 134
30/11/2016 22:28	Arganzuela	403.939.223	-36.871.621	Delicias	2	true	4	true	530000	3786	flat	sale	3	140	true	33995496	Madrid	es	false	good	flat	Madrid	278	calle Estrella Denébola
30/11/2016 22:28	Arganzuela	403.890.253	-36.915.687	Legazpi	2	false	3	true	240000	2759	flat	sale	3	87		35199471	Madrid	es	false	good	flat	Madrid	805	calle de Embajadores
30/11/2016 22:28	Arganzuela	403.957.331	-36.929.726	Delicias	2	true	2	true	345000	3080	flat	sale	4	112		35078515	Madrid	es	false	good	flat	Madrid	337	calle de Embajadores
30/11/2016 22:28	Arganzuela	40.384.243	-36.868.189	Legazpi	2	true	3	true	410000	2950	flat	sale	4	139		35154344	Madrid	es	false	good	flat	Madrid	1320	PUERTO DE LA CRUZ VERDE, 40
30/11/2016 22:28	Arganzuela	403.973.971	-3.689.662	Delicias	2	true	2	true	359000	3989	flat	sale	3	90		35145984	Madrid	es	false	good	flat	Madrid	165	calle Alabastro
30/11/2016 22:28	Arganzuela	403.896.454	-36.926.561	Legazpi	2	true	2	true	540000	4320	flat	sale	4	125	true	35067412	Madrid	es	false	good	flat	Madrid	771	paseo Molino, 8
30/11/2016 22:28	Arganzuela	403.822.756	-3.687.448	Legazpi	2	true	1	true	350000	3043	flat	sale	3	115		33561486	Madrid	es	false	good	flat	Madrid	1531	calle puerto de la cruz verde
30/11/2016 22:28	Arganzuela	403.989.625	-37.007.749	Chopera	2	true	6	true	320000	2807	flat	sale	4	114	true	30320679	Madrid	es	false	good	flat	Madrid	1050	calle de Caceres, 55
30/11/2016 22:28	Arganzuela	403.882.955	-36.944.459	Legazpi	1	true	3	true	280000	4308	flat	sale	1	65	true	30283535	Madrid	es	false	good	flat	Madrid	972	calle Algete, 10
30/11/2016 22:28	Arganzuela	403.915.149	-36.879.418	Legazpi	2	true	3	true	420000	4516	flat	sale	2	93		26732833	Madrid	es	false	good	flat	Madrid	506	calle del Bronce, 10
30/11/2016 22:28	Arganzuela	404.035.538	-37.008.685	Acacias	1	true	5	true	274900	2864	flat	sale	3	96		35110955	Madrid	es	false	renew	flat	Madrid	1309	peñuelas
30/11/2016 22:28	Usera	403.850.066	-36.954.878	Almendrales	1	true		true	269000	2445	flat	sale	2	110		33897404	Madrid	es	true		flat	Madrid	1340	calle Antonio López, 193
30/11/2016 22:28	Usera	403.850.066	-36.954.878	Almendrales	2	true		true	252000	2291	flat	sale	3	110		33897412	Madrid	es	true		flat	Madrid	1340	calle Antonio López, 193
30/11/2016 22:28	Usera	403.850.066	-36.954.878	Almendrales	2	true		true	258000	2243	flat	sale	3	115		33897413	Madrid	es	true		flat	Madrid	1340	calle Antonio López, 193
30/11/2016 22:28	Usera	403.850.066	-36.954.878	Almendrales	2	true		true	264000	2256	flat	sale	3	117		33897414	Madrid	es	true		flat	Madrid	1340	calle Antonio López, 193
30/11/2016 22:28	Usera	403.850.066	-36.954.878	Almendrales	2	true		true	290000	2358	flat	sale	4	123		33897415	Madrid	es	true		flat	Madrid	1340	calle Antonio López, 193
30/11/2016 22:28	Arganzuela	403.911.388	-36.967.344	Delicias	2	true	3	true	239000	2516	flat	sale	3	95		35179607	Madrid	es	false	renew	flat	Madrid	849	paseo de las Delicias
30/11/2016 22:28	Arganzuela	403.986.377	-37.022.938	Acacias	1	true	7	true	240000	3582	penthouse	sale	1	67		31372875	Madrid	es	false	good	flat	Madrid	1163	peñuelas
30/11/2016 22:28	Arganzuela	404.007.543	-3.697.075	Delicias	1	false	2	true	135000	4500	flat	sale	1	30		34137979	Madrid	es	false	good	flat	Madrid	864	calle ferrocarril, 29
30/11/2016 22:28	Retiro	404.031	-36.744.907	Pacífico	2	true	5	true	360000	4000	flat	sale	2	90	true	35152351	Madrid	es	false	good	flat	Madrid	1460	calle del Alberche
30/11/2016 22:28	Retiro	404.019.493	-36.793.344	Pacífico	3	true	5	true	770000	2533	flat	sale	6	304	true	35254268	Madrid	es	false	good	flat	Madrid	1052	avenida Ciudad de Barcelona
30/11/2016 22:28	Arganzuela	404.030.878	-36.961.282	Palos de Moguer	2	true	7	true	550000	3090	flat	sale	4	178		34332651	Madrid	es	false	good	flat	Madrid	992	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	404.043.427	-36.997.107	Palos de Moguer	1	false	bj	true	297800	3723	flat	sale	1	80	true	35284948	Madrid	es	false	good	flat	Madrid	1297	calle de Sebastián Elcano, 14
30/11/2016 22:28	Arganzuela	4.040.368	-369.792	Palos de Moguer	1	true	5	true	345000	4929	flat	sale	2	70		34358255	Madrid	es	false	good	flat	Madrid	1140	calle de fray luis de león, 15
30/11/2016 22:28	Arganzuela	404.022.609	-36.988.653	Palos de Moguer	1	true	2	true	249900	2358	flat	sale	3	106		34884451	Madrid	es	false	good	flat	Madrid	1087	calle de Tarragona
30/11/2016 22:28	Arganzuela	40.397.753	-37.011.877	Chopera	1	true	6	true	265000	2500	flat	sale	4	106		35100718	Madrid	es	false	good	flat	Madrid	1050	calle del General Palanca
30/11/2016 22:28	Arganzuela	403.961.267	-37.018.008	Acacias	1	true	6	true	239000	3677	flat	sale	1	65		35242227	Madrid	es	false	good	flat	Madrid	1084	calle Baños de Montemayor
30/11/2016 22:28	Arganzuela	4.039.779	-370.306	Chopera	1	true	5	true	208900	2644	flat	sale	3	79		33568840	Madrid	es	false	renew	flat	Madrid	1207	paseo de la chopera
30/11/2016 22:28	Arganzuela	403.872.063	-36.917.038	Legazpi	2	true		true	405740	3074	flat	sale	3	132	true	33528012	Madrid	es	true		flat	Madrid	1004	calle Teniente Coronel Noreña , 51
30/11/2016 22:28	Arganzuela	403.872.063	-36.917.038	Legazpi	2	true		true	398680	3115	flat	sale	3	128	true	33528014	Madrid	es	true		flat	Madrid	1004	calle Teniente Coronel Noreña , 51
30/11/2016 22:28	Arganzuela	403.872.063	-36.917.038	Legazpi	2	true		true	412020	3145	flat	sale	3	131	true	33528016	Madrid	es	true		flat	Madrid	1004	calle Teniente Coronel Noreña , 51
30/11/2016 22:28	Arganzuela	403.872.063	-36.917.038	Legazpi	2	true		true	414020	3160	flat	sale	3	131	true	33528022	Madrid	es	true		flat	Madrid	1004	calle Teniente Coronel Noreña , 51
30/11/2016 22:28	Arganzuela	403.924.556	-36.939.024	Delicias	1	false	5	true	205000	3015	flat	sale	3	68		34985431	Madrid	es	false	good	flat	Madrid	572	embajadores, 196
30/11/2016 22:28	Arganzuela	403.987.543	-3.697.575	Delicias	1	false	2	true	135000	4500	flat	sale	1	30		34281991	Madrid	es	false	good	flat	Madrid	788	calle ferrocarril
30/11/2016 22:28	Arganzuela	403.978.167	-36.963.026	Delicias	2	false	4	true	239900	3157	flat	sale	2	76		35143932	Madrid	es	false	good	flat	Madrid	650	paseo de las Delicias
30/11/2016 22:28	Arganzuela	403.971.549	-36.984.624	Chopera	2	true	2	true	285000	4385	flat	sale	3	65		35225262	Madrid	es	false	good	flat	Madrid	811	barrio Chopera
30/11/2016 22:28	Retiro	40.403.476	-36.791.487	Pacífico	1	true	1	true	269000	2690	flat	sale	4	100		35257972	Madrid	es	false	good	flat	Madrid	1177	avenida de la Ciudad de Barcelona s/n
30/11/2016 22:28	Arganzuela	403.954.012	-36.846.275	Delicias	1	true		true	259000	4111	flat	sale	1	63	true	27505410	Madrid	es	false	good	flat	Madrid	376	calle Estrella Denébola, 20
30/11/2016 22:28	Arganzuela	403.966.352	-36.954.304	Delicias	2	false		true	340000	2857	flat	sale	3	119	true	34352908	Madrid	es	false	renew	flat	Madrid	549	calle de cáceres
30/11/2016 22:28	Arganzuela	4.040.505	-370.297	Palos de Moguer	2	true	2	true	260000	3250	flat	sale	3	80		34853593	Madrid	es	false	renew	flat	Madrid	1553	calle Alonso del Barco
30/11/2016 22:28	Arganzuela	403.921.347	-36.937.232	Delicias	2	false	1	true	299000	2794	flat	sale	3	107		33772139	Madrid	es	false	good	flat	Madrid	587	embajadores, 198
30/11/2016 22:28	Arganzuela	403.910.237	-36.798.244	Legazpi	2	true	4	true	462000	4915	flat	sale	2	94	true	34943827	Madrid	es	false	good	flat	Madrid	953	calle Eros
30/11/2016 22:28	Arganzuela	403.989.276	-36.979.068	Chopera	2	true	4	true	220000	2933	flat	sale	3	75		35303709	Madrid	es	false	good	flat	Madrid	821	barrio Chopera
30/11/2016 22:28	Arganzuela	403.945.707	-36.926.446	Delicias	1	true	5	true	105000	4200	studio	sale	0	25		35303771	Madrid	es	false	good	flat	Madrid	347	barrio Delicias
30/11/2016 22:28	Arganzuela	40.395.063	-3.698.012	Delicias	1	false	2	true	220000	2529	flat	sale	2	87		35066705	Madrid	es	false	good	flat	Madrid	770	calle EMBAJADORES
30/11/2016 22:28	Arganzuela	403.943.751	-37.032.557	Chopera	1	true	4	true	259900	3209	flat	sale	3	81	true	35016392	Madrid	es	false	good	flat	Madrid	1220	paseo de la Chopera
30/11/2016 22:28	Usera	403.899.879	-37.033.372	Moscardó	1	true	1	true	189000	1817	flat	sale	3	104		35274951	Madrid	es	false	good	flat	Madrid	1385	calle de antonio lópez
30/11/2016 22:28	Arganzuela	403.936.005	-36.941.119	Delicias	1	true	1	true	230000	3151	flat	sale	2	73		32516939	Madrid	es	false	good	flat	Madrid	508	embajadores, 173
30/11/2016 22:28	Arganzuela	403.964.783	-36.920.308	Delicias	1	false	1	true	130000	2889	flat	sale	2	45		35303591	Madrid	es	false	renew	flat	Madrid	262	barrio Delicias
30/11/2016 22:28	Arganzuela	40.401.608	-37.030.035	Acacias	1	false	3	true	203000	2819	flat	sale	2	72		34467197	Madrid	es	false	renew	flat	Madrid	1339	calle peñuelas, 38
30/11/2016 22:28	Arganzuela	403.977.697	-37.006.268	Chopera	2	false	1	true	275000	2371	flat	sale	4	116		34440536	Madrid	es	true		flat	Madrid	1004	barrio Chopera
30/11/2016 22:28	Arganzuela	403.974.359	-3.695.284	Delicias	2	true	1	false	350000	2941	flat	sale	3	119		33813458	Madrid	es	false	good	flat	Madrid	555	calle de tomas breton, 10
30/11/2016 22:28	Arganzuela	404.016.939	-36.886.165	Palos de Moguer	2	true	bj	false	199000	2843	flat	sale	3	70		34926447	Madrid	es	false	good	flat	Madrid	633	calle de Canarias, 57
30/11/2016 22:28	Arganzuela	404.017.348	-37.009.356	Acacias	1	false	2	false	139000	3089	flat	sale	2	45		34137014	Madrid	es	false	renew	flat	Madrid	1195	barrio Acacias
30/11/2016 22:28	Arganzuela	403.953.437	-3.682.998	Delicias	2	true	1	true	449000	3563	flat	sale	3	126	true	33896039	Madrid	es	false	good	flat	Madrid	513	barrio Delicias
30/11/2016 22:28	Arganzuela	403.964.437	-3.682.998	Delicias	2	true	1	true	449000	3563	flat	sale	3	126	true	34099163	Madrid	es	false	good	flat	Madrid	510	barrio Delicias
30/11/2016 22:28	Retiro	404.050.475	-36.797.523	Pacífico	1	true	3	true	311000	2658	flat	sale	3	117		34901375	Madrid	es	false	good	flat	Madrid	1274	calle Gutemberg
30/11/2016 22:28	Arganzuela	404.030.973	-36.965.875	Palos de Moguer	1	false	4	false	180000	2769	flat	sale	2	65		35147745	Madrid	es	false	good	flat	Madrid	1017	PALOS DE LA FRONTERA
30/11/2016 22:28	Arganzuela	40.401.765	-37.001.336	Palos de Moguer	1	true	4	true	258000	3851	flat	sale	2	67		34734097	Madrid	es	false	good	flat	Madrid	1140	calle de Sebastián Herrera
30/11/2016 22:28	Arganzuela	40.399.553	-37.011.877	Chopera	1	true	6	true	265000	2500	flat	sale	4	106		33610456	Madrid	es	false	good	flat	Madrid	1105	calle del general palanca
30/11/2016 22:28	Arganzuela	403.969.559	-36.930.091	Delicias	1	false	bj	false	110000	2683	flat	sale	1	41		35127341	Madrid	es	false	good	flat	Madrid	355	calle de Cáceres
30/11/2016 22:28	Arganzuela	4.039.044	-36.937	Legazpi	1	true	3	true	254000	4164	flat	sale	1	61		34442135	Madrid	es	false	good	flat	Madrid	735	calle algete
30/11/2016 22:28	Arganzuela	4.039.976	-369.654	Delicias	2	true	6	true	279000	2491	flat	sale	3	112	true	34137703	Madrid	es	false	renew	flat	Madrid	763	glorieta santa maría de la cabeza
30/11/2016 22:28	Arganzuela	403.986.682	-36.935.886	Delicias	1	true	2	true	310000	2768	flat	sale	4	112		34959972	Madrid	es	false	renew	flat	Madrid	488	calle Ferrocarril
30/11/2016 22:28	Arganzuela	40.399.998	-36.951.461	Delicias	2	true	5	true	234000	2340	flat	sale	3	100		34932275	Madrid	es	false	good	flat	Madrid	684	calle de embajadores
30/11/2016 22:28	Arganzuela	403.971.637	-37.008.353	Chopera	2	true	4	true	295000	3073	flat	sale	4	96		33710719	Madrid	es	false	good	flat	Madrid	1010	calle comandante benítez
30/11/2016 22:28	Arganzuela	403.950.077	-36.936.245	Delicias	2	true	5	true	295000	2611	flat	sale	3	113		34933277	Madrid	es	false	good	flat	Madrid	406	calle Alejandro Ferrant, 8
30/11/2016 22:28	Arganzuela	404.004.878	-36.973.282	Palos de Moguer	2	true	7	true	530000	2978	flat	sale	4	178		34688399	Madrid	es	false	good	flat	Madrid	863	paseo de santa maría de la cabeza
30/11/2016 22:28	Arganzuela	404.009.681	-3.694.505	Delicias	1	false	5	true	216000	2805	flat	sale	3	77		34911296	Madrid	es	false	renew	flat	Madrid	722	calle de la Batalla del Salado
30/11/2016 22:28	Arganzuela	404.014.452	-36.971.589	Palos de Moguer	1	false	4	false	130000	3824	flat	sale	2	34		1605272	Madrid	es	false	good	flat	Madrid	918	calle Tarragona, 12
30/11/2016 22:28	Arganzuela	403.958.926	-36.856.933	Delicias	2	true	3	true	395000	3873	flat	sale	3	102	true	2147239	Madrid	es	false	good	flat	Madrid	280	calle Estrella Naos, 14
30/11/2016 22:28	Arganzuela	403.876.087	-36.879.392	Legazpi	2	true	5	true	285000	3167	flat	sale	2	90		35254949	Madrid	es	false	good	flat	Madrid	937	calle del Bronce
30/11/2016 22:28	Arganzuela	403.993.276	-36.980.068	Chopera	1	true	6	true	215000	2529	flat	sale	3	85		35241903	Madrid	es	false	renew	flat	Madrid	847	calle Fernando Poo
30/11/2016 22:28	Arganzuela	403.947.921	-36.982.711	Chopera	1	false	1	true	235000	2350	flat	sale	3	100		35254155	Madrid	es	false	renew	flat	Madrid	796	calle de Embajadores
30/11/2016 22:28	Arganzuela	403.911.324	-36.932.616	Legazpi	3	true	5	true	724000	4525	flat	sale	4	160	true	32374013	Madrid	es	false	good	flat	Madrid	650	calle del rodio
30/11/2016 22:28	Arganzuela	403.884.604	-369.338	Legazpi	2	true	2	true	720000	4311	flat	sale	4	167	true	30767994	Madrid	es	false	good	flat	Madrid	916	calle del rodio
30/11/2016 22:28	Retiro	404.042.744	-36.782.818	Pacífico	2	true	bj	true	420000	897	studio	sale	0	468		32955665	Madrid	es	false	renew	flat	Madrid	1292	calle Granada, 28
30/11/2016 22:28	Retiro	404.034.844	-36.791.439	Pacífico	1	true	1	true	265000	2573	flat	sale	4	103		31744909	Madrid	es	false	good	flat	Madrid	1178	avenida ciudad de barcelona s/n
30/11/2016 22:28	Arganzuela	40.392.959	-36.941.473	Delicias	1	true	1	true	135000	3214	flat	sale	2	42		27768310	Madrid	es	false	good	flat	Madrid	551	calle Embajadores, 188
30/11/2016 22:28	Usera	403.870.472	-37.018.017	Almendrales	1	true	4	true	164700	1647	flat	sale	3	100		35181210	Madrid	es	false	good	flat	Madrid	1471	hermenegildo Bielsa
30/11/2016 22:28	Arganzuela	403.971.748	-37.040.437	Acacias	1	true	2	true	298000	3973	flat	sale	2	75		35095561	Madrid	es	false	good	flat	Madrid	1280	calle de arganda, 41
30/11/2016 22:28	Arganzuela	4.038.875	-368.821	Legazpi	2	true	5	true	325000	2955	flat	sale	3	110		34243252	Madrid	es	false	good	flat	Madrid	808	calle bronce, 25
30/11/2016 22:28	Arganzuela	403.863.103	-36.864.846	Legazpi	2	true	5	true	311000	1851	duplex	sale	4	168	true	34137483	Madrid	es	false	good	flat	Madrid	1098	calle puerto de la cruz verde, 30
30/11/2016 22:28	Arganzuela	40.396.938	-37.018.738	Chopera	2	true	7	true	339000	3082	penthouse	sale	3	110		35065539	Madrid	es	false	good	flat	Madrid	1095	barrio Chopera
30/11/2016 22:28	Arganzuela	403.925.386	-36.933.706	Delicias	2	true	6	true	720000	5143	penthouse	sale	5	140	true	35210959	Madrid	es	false	good	flat	Madrid	533	calle de Embajadores, 177
30/11/2016 22:28	Arganzuela	403.862.756	-3.685.148	Legazpi	1	true	1	true	230000	2875	flat	sale	2	80		35154094	Madrid	es	false	good	flat	Madrid	1129	calle Puerto de la Cruz Verde
30/11/2016 22:28	Arganzuela	403.971.411	-36.873.038	Delicias	2	true	1	true	430000	3839	flat	sale	3	112		35148485	Madrid	es	false	good	flat	Madrid	191	calle de ramírez de prado
30/11/2016 22:28	Arganzuela	404.023.939	-36.906.165	Palos de Moguer	1	true	bj	false	199000	2843	flat	sale	2	70		35215401	Madrid	es	false	good	flat	Madrid	723	calle de Canarias
30/11/2016 22:28	Arganzuela	403.995.272	-3.699.827	Chopera	2	true	2	true	275000	3022	flat	sale	3	91	true	33036015	Madrid	es	false	good	flat	Madrid	997	calle del general palanca, 6  A
30/11/2016 22:28	Arganzuela	403.936.005	-36.941.119	Delicias	2	true	4	true	285000	2591	flat	sale	3	110		33202905	Madrid	es	false	renew	flat	Madrid	508	calle embajadores, 173
30/11/2016 22:28	Arganzuela	403.951.922	-36.935.005	Delicias	2	true	6	true	255000	2318	flat	sale	4	110		35110037	Madrid	es	false	renew	flat	Madrid	391	calle Alejandro Ferrant, 7
30/11/2016 22:28	Arganzuela	40.401.874	-36.916.803	Palos de Moguer	1	true	1	false	129900	2598	flat	sale	2	50		35246092	Madrid	es	false	good	flat	Madrid	691	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	403.968.932	-36.994.047	Chopera	1	true	3	false	135000	2700	flat	sale	2	50		35266318	Madrid	es	false	good	flat	Madrid	886	barrio Chopera
30/11/2016 22:28	Arganzuela	40.396.575	-36.922.034	Delicias	2	true	2	false	199000	2726	flat	sale	2	73		34407858	Madrid	es	false	good	flat	Madrid	278	paseo de las delicias
30/11/2016 22:28	Arganzuela	403.937.617	-36.960.432	Delicias	3	true	6	true	364900	3041	flat	sale	3	120		34204194	Madrid	es	false	good	flat	Madrid	646	paseo de las delicias
30/11/2016 22:28	Arganzuela	403.994.237	-36.962.479	Palos de Moguer	2	true	5	true	335800	2623	flat	sale	3	128	true	34620910	Madrid	es	false	good	flat	Madrid	722	plaza luca de tena
30/11/2016 22:28	Arganzuela	40.396.875	-36.962.034	Delicias	1	false	2	false	229900	4508	flat	sale	3	51		34350136	Madrid	es	false	renew	flat	Madrid	617	paseo de las delicias
30/11/2016 22:28	Usera	403.857.067	-36.970.746	Almendrales	2	true	2	true	350000	3211	flat	sale	3	109	true	34275475	Madrid	es	false	good	flat	Madrid	1333	antonio lopez, 228
30/11/2016 22:28	Arganzuela	404.007.763	-36.994.785	Chopera	1	false	3	true	190000	2468	flat	sale	2	77		34540205	Madrid	es	false	renew	flat	Madrid	1034	calle de cáceres
30/11/2016 22:28	Arganzuela	403.955.099	-36.976.101	Chopera	1	true	1	true	169900	3089	flat	sale	2	55		34700240	Madrid	es	false	good	flat	Madrid	731	calle del Divino Valles
30/11/2016 22:28	Arganzuela	404.084.066	-36.933.293	Palos de Moguer	1	true	3	true	304900	2932	flat	sale	2	104		34921831	Madrid	es	false	good	flat	Madrid	1427	ronda de Atocha
30/11/2016 22:28	Arganzuela	403.889.428	-36.901.041	Legazpi	1	true	3	true	320000	5614	flat	sale	1	57	true	35143568	Madrid	es	false	good	flat	Madrid	790	calle del Hierro, 8
30/11/2016 22:28	Arganzuela	403.962.748	-37.020.437	Acacias	1	true	2	true	298000	3973	flat	sale	2	75		35289358	Madrid	es	false	good	flat	Madrid	1104	calle de Arganda
30/11/2016 22:28	Arganzuela	40.408.074	-36.924.386	Palos de Moguer	1	false	1		150000	3333	flat	sale	1	45		35243976	Madrid	es	false	good	flat	Madrid	1373	calle de tortosa
30/11/2016 22:28	Arganzuela	403.919.255	-36.951.759	Chopera	2	true	4	false	220000	1833	flat	sale	4	120		32677834	Madrid	es	false	good	flat	Madrid	691	paseo de las delicias, 150
30/11/2016 22:28	Arganzuela	40.387.727	-36.939.335	Legazpi	1	true	bj	true	249000	3831	flat	sale	1	65	true	33427905	Madrid	es	false	good	flat	Madrid	1010	calle de julián rabanedo, 48
30/11/2016 22:28	Retiro	404.016.633	-36.763.957	Pacífico	2	true	2	true	450000	3061	flat	sale	4	147	true	35284670	Madrid	es	false	good	flat	Madrid	1239	avenida de la Ciudad de Barcelona
30/11/2016 22:28	Arganzuela	403.927.248	-36.915.635	Delicias	2	true	1	true	410000	3596	flat	sale	3	114	true	33969931	Madrid	es	false	good	flat	Madrid	423	calle del hierro, 21
30/11/2016 22:28	Retiro	4.040.608	-369.009	Jerónimos	3	false	4	true	825000	4714	duplex	sale	3	175		34857342	Madrid	es	false	good	flat	Madrid	1124	paseo de la Infanta Isabel
30/11/2016 22:28	Arganzuela	403.867.769	-36.868.609	Legazpi	2	true	1	true	290000	2900	flat	sale	3	100	true	33816178	Madrid	es	false	good	flat	Madrid	1041	calle puerto de la cruz verde, 14
30/11/2016 22:28	Arganzuela	403.949.251	-36.936.409	Chopera	1	false	1	false	135000	2813	flat	sale	1	48		35168339	Madrid	es	false	good	flat	Madrid	410	calle Guillermo de Osma
30/11/2016 22:28	Arganzuela	404.069.996	-36.999.141	Palos de Moguer	1	true	2	true	245000	3063	flat	sale	2	80		35110024	Madrid	es	false	good	flat	Madrid	1532	calle de Fray Luis de León
30/11/2016 22:28	Retiro	404.048.426	-36.833.212	Pacífico	2	false	3	true	300000	3125	flat	sale	3	96		35173839	Madrid	es	false	renew	flat	Madrid	1094	avenida de la Ciudad de Barcelona, 108
30/11/2016 22:28	Arganzuela	403.893.001	-36.877.645	Legazpi	2	true	2	true	340000	3400	flat	sale	3	100		35229518	Madrid	es	false	good	flat	Madrid	752	calle del Bronce, 17
30/11/2016 22:28	Arganzuela	403.987.113	-36.982.206	Chopera	2	true	3	true	290000	2736	flat	sale	4	106		32066839	Madrid	es	false	renew	flat	Madrid	836	calle de caceres, 35
30/11/2016 22:28	Arganzuela	40.396.138	-36.998.738	Chopera	3	true	1	true	795000	1284	flat	sale	8	619	true	32445868	Madrid	es	false	renew	flat	Madrid	920	calle fernando poo, 31
30/11/2016 22:28	Arganzuela	403.982.783	-36.949.308	Delicias	1	false	1	true	130000	3250	flat	sale	2	40		35066620	Madrid	es	false	good	flat	Madrid	562	barrio Delicias
30/11/2016 22:28	Retiro	404.051.304	-36.789.149	Pacífico	1	false	3	true	235000	3507	flat	sale	2	67		32093555	Madrid	es	false	good	flat	Madrid	1326	narciso serra, 11
30/11/2016 22:28	Arganzuela	403.986.595	-37.024.416	Acacias	2	true	3	true	470000	3615	flat	sale	4	130		34844032	Madrid	es	false	good	flat	Madrid	1175	paseo Santa Maria de La Cabeza
30/11/2016 22:28	Retiro	404.018.396	-36.755.317	Pacífico	1	true	5	true	225000	3689	flat	sale	1	61		31080086	Madrid	es	false	good	flat	Madrid	1312	calle caridad, 2
30/11/2016 22:28	Arganzuela	40.397.909	-36.945.115	Delicias	2	true	5	true	310000	2480	flat	sale	4	125		35284837	Madrid	es	false	renew	flat	Madrid	512	paseo delicias, 88
30/11/2016 22:28	Arganzuela	40.399.809	-36.965.115	Delicias	1	true	2	true	299000	3691	flat	sale	3	81		35185544	Madrid	es	false	good	flat	Madrid	764	paseo de las Delicias
30/11/2016 22:28	Arganzuela	40.397.509	-36.965.115	Delicias	2	true	5	true	321500	2572	flat	sale	7	125		35200669	Madrid	es	false	good	flat	Madrid	657	paseo de las Delicias
30/11/2016 22:28	Arganzuela	403.948.506	-36.984.028	Chopera	1	true	3	true	209900	2836	flat	sale	3	74		35127360	Madrid	es	false	good	flat	Madrid	806	paseo de la Chopera
30/11/2016 22:28	Arganzuela	403.937.347	-36.917.232	Delicias	1	true	7	true	268000	3011	flat	sale	2	89		35122984	Madrid	es	false	good	flat	Madrid	341	calle de Embajadores
30/11/2016 22:28	Arganzuela	403.978.244	-37.031.967	Acacias	2	false	4	true	330000	3438	flat	sale	3	96	true	35171695	Madrid	es	false	good	flat	Madrid	1219	calle de las Peñuelas
30/11/2016 22:28	Arganzuela	403.965.045	-36.917.002	Delicias	2	true	6	true	248000	2255	flat	sale	4	110		32423337	Madrid	es	false	renew	flat	Madrid	235	calle alejandro ferrant
30/11/2016 22:28	Arganzuela	403.935.153	-36.828.284	Legazpi	2	true	5	true	298000	3137	flat	sale	3	95	true	1966914	Madrid	es	false	good	flat	Madrid	591	avenida Planetario, 28
30/11/2016 22:28	Usera	403.897.927	-37.012.033	Moscardó	1	true	1	false	79900	1141	flat	sale	2	70		35047396	Madrid	es	false	good	flat	Madrid	1242	almendrales
30/11/2016 22:28	Arganzuela	404.004.136	-37.033.827	Acacias	1	false	3	true	142100	2368	flat	sale	2	60		35128043	Madrid	es	false	renew	flat	Madrid	1313	ercilla
30/11/2016 22:28	Arganzuela	403.976.827	-36.961.857	Delicias	2	true	1	true	359000	2601	flat	sale	3	138		35287886	Madrid	es	false	good	flat	Madrid	636	calle de Tomás Bretón, 1
30/11/2016 22:28	Arganzuela	40.397.946	-37.001.852	Chopera	1	true	1	true	230000	2371	flat	sale	3	97		34368399	Madrid	es	false	good	flat	Madrid	971	paseo de santa maría de la cabeza
30/11/2016 22:28	Usera	403.932.904	-37.032.212	Moscardó	1	true	10	true	225000	2473	flat	sale	3	91		34243553	Madrid	es	false	good	flat	Madrid	1241	avenida manzanares, 194
30/11/2016 22:28	Arganzuela	403.987.763	-36.986.785	Chopera	1	true	1	true	295000	2682	flat	sale	3	110		34629690	Madrid	es	false	good	flat	Madrid	875	calle de cáceres, 39
30/11/2016 22:28	Arganzuela	404.046.989	-37.027.052	Palos de Moguer	1	true	4	false	185000	2846	penthouse	sale	2	65		34182802	Madrid	es	false	good	flat	Madrid	1510	calle de sebastián elcano
30/11/2016 22:28	Arganzuela	404.019.126	-36.920.772	Palos de Moguer	1	true	5	true	249800	4461	flat	sale	1	56	true	33978995	Madrid	es	false	good	flat	Madrid	707	delicias
30/11/2016 22:28	Arganzuela	403.948.288	-36.789.568	Delicias	2	true	1	true	385000	4010	flat	sale	3	96	true	34835001	Madrid	es	false	good	flat	Madrid	860	calle de Méndez Álvaro
30/11/2016 22:28	Arganzuela	404.061.311	-36.935.387	Palos de Moguer	1	true	6	true	145000	4143	flat	sale	1	35		34869980	Madrid	es	false	good	flat	Madrid	1190	paseo de las Delicias, 14
30/11/2016 22:28	Retiro	404.034.911	-36.816.356	Pacífico	2	false	4	true	382000	3183	flat	sale	3	120	true	34816077	Madrid	es	false	good	flat	Madrid	1040	calle del Comercio, 4
30/11/2016 22:28	Arganzuela	403.863.103	-36.864.846	Legazpi	2	true	5	true	311000	1851	duplex	sale	4	168	true	33755202	Madrid	es	false	good	flat	Madrid	1098	calle puerto de la cruz verde, 30
